ChildId,GiftId
21655,126
21656,483
21657,953
21658,104
21659,765
21660,345
21661,372
21662,966
21663,560
21664,572
21665,271
21666,947
21667,256
21668,438
21669,880
21670,296
21671,930
21672,169
21673,943
21674,453
21675,302
21676,344
21677,173
21678,427
21679,175
21680,205
21681,921
21682,900
21683,309
21684,965
21685,984
21686,802
21687,635
21688,303
21689,831
21690,838
21691,467
21692,112
21693,548
21694,954
21695,217
21696,281
21697,798
21698,122
21699,477
21700,359
21701,13
21702,952
21703,282
21704,129
21705,146
21706,683
21707,219
21708,162
21709,787
21710,176
21711,467
21712,480
21713,121
21714,470
21715,4
21716,886
21717,111
21718,312
21719,731
21720,667
21721,567
21722,728
21723,867
21724,982
21725,433
21726,963
21727,371
21728,599
21729,975
21730,723
21731,571
21732,646
21733,879
21734,714
21735,616
21736,164
21737,971
21738,851
21739,960
21740,134
21741,497
21742,796
21743,607
21744,271
21745,286
21746,242
21747,895
21748,588
21749,355
21750,642
21751,609
21752,369
21753,304
21754,266
21755,432
21756,323
21757,631
21758,951
21759,791
21760,414
21761,529
21762,716
21763,597
21764,671
21765,227
21766,95
21767,550
21768,287
21769,986
21770,516
21771,860
21772,560
21773,3
21774,748
21775,727
21776,221
21777,159
21778,202
21779,851
21780,798
21781,37
21782,632
21783,420
21784,915
21785,11
21786,194
21787,348
21788,991
21789,488
21790,508
21791,902
21792,440
21793,618
21794,767
21795,545
21796,771
21797,505
21798,210
21799,27
21800,18
21801,598
21802,519
21803,380
21804,180
21805,244
21806,928
21807,879
21808,536
21809,512
21810,597
21811,988
21812,274
21813,387
21814,254
21815,277
21816,680
21817,38
21818,33
21819,665
21820,530
21821,820
21822,502
21823,964
21824,202
21825,304
21826,261
21827,632
21828,558
21829,592
21830,852
21831,436
21832,340
21833,852
21834,23
21835,258
21836,709
21837,52
21838,220
21839,333
21840,684
21841,397
21842,239
21843,919
21844,671
21845,872
21846,359
21847,634
21848,458
21849,489
21850,544
21851,752
21852,994
21853,666
21854,713
21855,241
21856,867
21857,457
21858,790
21859,155
21860,359
21861,448
21862,110
21863,44
21864,237
21865,542
21866,455
21867,318
21868,2
21869,188
21870,564
21871,701
21872,286
21873,86
21874,428
21875,712
21876,221
21877,987
21878,223
21879,395
21880,732
21881,515
21882,157
21883,0
21884,336
21885,932
21886,236
21887,939
21888,439
21889,748
21890,332
21891,240
21892,282
21893,873
21894,574
21895,781
21896,964
21897,239
21898,115
21899,548
21900,402
21901,270
21902,695
21903,3
21904,651
21905,690
21906,62
21907,784
21908,115
21909,285
21910,145
21911,5
21912,754
21913,742
21914,921
21915,442
21916,980
21917,757
21918,94
21919,596
21920,581
21921,627
21922,236
21923,589
21924,246
21925,618
21926,976
21927,127
21928,132
21929,419
21930,869
21931,508
21932,927
21933,448
21934,642
21935,756
21936,379
21937,280
21938,832
21939,884
21940,398
21941,498
21942,620
21943,619
21944,406
21945,610
21946,884
21947,664
21948,86
21949,65
21950,239
21951,505
21952,839
21953,94
21954,274
21955,543
21956,250
21957,363
21958,542
21959,410
21960,319
21961,354
21962,484
21963,80
21964,377
21965,820
21966,878
21967,59
21968,919
21969,470
21970,616
21971,465
21972,703
21973,189
21974,591
21975,421
21976,217
21977,844
21978,80
21979,394
21980,871
21981,442
21982,987
21983,698
21984,343
21985,14
21986,979
21987,285
21988,964
21989,485
21990,450
21991,368
21992,550
21993,182
21994,512
21995,456
21996,961
21997,136
21998,933
21999,647
22000,8
22001,474
22002,748
22003,186
22004,761
22005,690
22006,341
22007,892
22008,369
22009,263
22010,842
22011,569
22012,773
22013,914
22014,22
22015,647
22016,353
22017,151
22018,607
22019,846
22020,257
22021,259
22022,510
22023,573
22024,342
22025,357
22026,523
22027,910
22028,837
22029,923
22030,85
22031,938
22032,493
22033,108
22034,16
22035,528
22036,510
22037,644
22038,65
22039,59
22040,304
22041,597
22042,723
22043,613
22044,197
22045,760
22046,410
22047,428
22048,312
22049,727
22050,158
22051,473
22052,557
22053,568
22054,32
22055,943
22056,981
22057,611
22058,807
22059,687
22060,203
22061,707
22062,699
22063,784
22064,876
22065,939
22066,521
22067,835
22068,340
22069,485
22070,36
22071,935
22072,395
22073,196
22074,256
22075,927
22076,798
22077,652
22078,469
22079,153
22080,504
22081,478
22082,845
22083,320
22084,835
22085,968
22086,517
22087,138
22088,976
22089,793
22090,295
22091,474
22092,976
22093,17
22094,650
22095,909
22096,479
22097,161
22098,361
22099,482
22100,612
22101,939
22102,673
22103,962
22104,982
22105,397
22106,140
22107,466
22108,861
22109,790
22110,855
22111,942
22112,432
22113,138
22114,855
22115,333
22116,563
22117,723
22118,363
22119,523
22120,950
22121,106
22122,919
22123,306
22124,738
22125,48
22126,435
22127,730
22128,13
22129,835
22130,63
22131,689
22132,5
22133,5
22134,965
22135,520
22136,424
22137,409
22138,443
22139,87
22140,572
22141,191
22142,444
22143,798
22144,218
22145,816
22146,848
22147,59
22148,613
22149,710
22150,326
22151,172
22152,811
22153,363
22154,191
22155,520
22156,575
22157,386
22158,210
22159,151
22160,357
22161,225
22162,678
22163,178
22164,188
22165,176
22166,205
22167,481
22168,2
22169,775
22170,924
22171,355
22172,858
22173,83
22174,434
22175,9
22176,696
22177,562
22178,89
22179,992
22180,190
22181,522
22182,305
22183,157
22184,720
22185,642
22186,919
22187,514
22188,375
22189,168
22190,389
22191,201
22192,132
22193,743
22194,645
22195,606
22196,288
22197,671
22198,384
22199,562
22200,326
22201,272
22202,709
22203,849
22204,697
22205,256
22206,142
22207,620
22208,435
22209,510
22210,142
22211,285
22212,677
22213,146
22214,804
22215,633
22216,450
22217,619
22218,602
22219,855
22220,391
22221,18
22222,841
22223,613
22224,52
22225,48
22226,420
22227,839
22228,303
22229,308
22230,551
22231,252
22232,664
22233,899
22234,896
22235,151
22236,102
22237,639
22238,794
22239,157
22240,75
22241,520
22242,823
22243,263
22244,170
22245,76
22246,491
22247,796
22248,275
22249,190
22250,829
22251,778
22252,677
22253,12
22254,682
22255,11
22256,930
22257,705
22258,521
22259,566
22260,619
22261,513
22262,29
22263,675
22264,782
22265,960
22266,579
22267,69
22268,44
22269,311
22270,811
22271,818
22272,273
22273,61
22274,135
22275,551
22276,403
22277,192
22278,371
22279,221
22280,211
22281,643
22282,775
22283,476
22284,149
22285,709
22286,917
22287,681
22288,424
22289,155
22290,174
22291,119
22292,648
22293,557
22294,323
22295,306
22296,390
22297,376
22298,951
22299,143
22300,687
22301,769
22302,348
22303,256
22304,558
22305,672
22306,209
22307,803
22308,670
22309,695
22310,67
22311,482
22312,349
22313,308
22314,401
22315,415
22316,366
22317,433
22318,601
22319,486
22320,503
22321,79
22322,316
22323,315
22324,579
22325,639
22326,884
22327,268
22328,756
22329,600
22330,403
22331,337
22332,618
22333,382
22334,480
22335,646
22336,923
22337,918
22338,835
22339,534
22340,110
22341,215
22342,422
22343,819
22344,773
22345,925
22346,761
22347,621
22348,826
22349,464
22350,454
22351,995
22352,86
22353,637
22354,934
22355,595
22356,294
22357,375
22358,277
22359,639
22360,457
22361,453
22362,352
22363,445
22364,211
22365,360
22366,624
22367,76
22368,34
22369,277
22370,342
22371,567
22372,721
22373,714
22374,838
22375,473
22376,615
22377,741
22378,845
22379,417
22380,506
22381,783
22382,874
22383,160
22384,695
22385,392
22386,270
22387,224
22388,740
22389,253
22390,440
22391,903
22392,441
22393,371
22394,653
22395,707
22396,700
22397,473
22398,6
22399,393
22400,48
22401,930
22402,397
22403,214
22404,129
22405,895
22406,861
22407,999
22408,684
22409,176
22410,675
22411,763
22412,985
22413,490
22414,164
22415,277
22416,738
22417,357
22418,417
22419,579
22420,794
22421,541
22422,142
22423,66
22424,623
22425,260
22426,470
22427,15
22428,838
22429,577
22430,409
22431,222
22432,725
22433,854
22434,339
22435,730
22436,911
22437,961
22438,894
22439,776
22440,693
22441,553
22442,23
22443,429
22444,511
22445,365
22446,553
22447,569
22448,149
22449,254
22450,2
22451,245
22452,224
22453,707
22454,241
22455,940
22456,662
22457,227
22458,422
22459,946
22460,991
22461,639
22462,191
22463,794
22464,69
22465,227
22466,944
22467,82
22468,720
22469,154
22470,970
22471,819
22472,837
22473,629
22474,91
22475,948
22476,621
22477,86
22478,682
22479,158
22480,124
22481,552
22482,24
22483,188
22484,175
22485,575
22486,827
22487,87
22488,512
22489,88
22490,198
22491,447
22492,402
22493,731
22494,904
22495,988
22496,956
22497,125
22498,874
22499,980
22500,596
22501,158
22502,742
22503,70
22504,252
22505,895
22506,10
22507,836
22508,774
22509,88
22510,508
22511,144
22512,493
22513,525
22514,289
22515,421
22516,208
22517,690
22518,603
22519,751
22520,947
22521,389
22522,494
22523,835
22524,513
22525,510
22526,797
22527,756
22528,81
22529,746
22530,732
22531,410
22532,446
22533,741
22534,337
22535,344
22536,700
22537,938
22538,442
22539,650
22540,302
22541,778
22542,451
22543,392
22544,361
22545,157
22546,250
22547,742
22548,158
22549,262
22550,927
22551,649
22552,356
22553,891
22554,444
22555,753
22556,763
22557,176
22558,506
22559,471
22560,913
22561,678
22562,21
22563,165
22564,181
22565,850
22566,761
22567,608
22568,351
22569,493
22570,509
22571,517
22572,536
22573,591
22574,68
22575,559
22576,47
22577,149
22578,246
22579,248
22580,82
22581,413
22582,195
22583,846
22584,468
22585,957
22586,427
22587,159
22588,896
22589,282
22590,209
22591,527
22592,748
22593,769
22594,613
22595,577
22596,599
22597,599
22598,460
22599,790
22600,861
22601,432
22602,695
22603,491
22604,865
22605,339
22606,682
22607,561
22608,957
22609,769
22610,511
22611,154
22612,287
22613,232
22614,313
22615,219
22616,422
22617,731
22618,1
22619,189
22620,480
22621,855
22622,557
22623,270
22624,607
22625,156
22626,598
22627,528
22628,908
22629,474
22630,303
22631,585
22632,548
22633,531
22634,577
22635,721
22636,604
22637,319
22638,813
22639,888
22640,865
22641,228
22642,987
22643,794
22644,982
22645,727
22646,346
22647,43
22648,449
22649,317
22650,529
22651,220
22652,216
22653,140
22654,727
22655,119
22656,208
22657,25
22658,429
22659,606
22660,433
22661,521
22662,611
22663,924
22664,942
22665,98
22666,496
22667,704
22668,295
22669,799
22670,329
22671,152
22672,403
22673,42
22674,545
22675,527
22676,895
22677,601
22678,79
22679,214
22680,809
22681,763
22682,991
22683,185
22684,354
22685,875
22686,555
22687,748
22688,771
22689,400
22690,438
22691,12
22692,289
22693,367
22694,384
22695,642
22696,775
22697,208
22698,952
22699,990
22700,461
22701,658
22702,444
22703,399
22704,615
22705,570
22706,459
22707,110
22708,16
22709,25
22710,911
22711,144
22712,839
22713,112
22714,24
22715,773
22716,689
22717,473
22718,239
22719,529
22720,420
22721,768
22722,15
22723,163
22724,758
22725,303
22726,55
22727,953
22728,656
22729,529
22730,852
22731,972
22732,449
22733,426
22734,435
22735,596
22736,514
22737,51
22738,542
22739,853
22740,675
22741,210
22742,289
22743,87
22744,854
22745,626
22746,617
22747,59
22748,177
22749,340
22750,499
22751,539
22752,226
22753,442
22754,931
22755,410
22756,574
22757,316
22758,721
22759,784
22760,948
22761,765
22762,365
22763,531
22764,334
22765,803
22766,345
22767,134
22768,104
22769,131
22770,181
22771,342
22772,573
22773,178
22774,384
22775,473
22776,322
22777,458
22778,642
22779,364
22780,137
22781,349
22782,4
22783,469
22784,134
22785,721
22786,334
22787,246
22788,387
22789,149
22790,579
22791,919
22792,293
22793,516
22794,801
22795,775
22796,325
22797,933
22798,378
22799,525
22800,236
22801,314
22802,13
22803,132
22804,957
22805,304
22806,833
22807,842
22808,298
22809,328
22810,570
22811,297
22812,486
22813,684
22814,130
22815,968
22816,631
22817,686
22818,557
22819,101
22820,602
22821,513
22822,832
22823,934
22824,255
22825,463
22826,541
22827,730
22828,353
22829,4
22830,500
22831,467
22832,211
22833,483
22834,510
22835,26
22836,45
22837,963
22838,469
22839,14
22840,409
22841,425
22842,757
22843,627
22844,896
22845,953
22846,137
22847,407
22848,630
22849,12
22850,939
22851,513
22852,27
22853,962
22854,897
22855,722
22856,541
22857,512
22858,434
22859,812
22860,138
22861,312
22862,376
22863,178
22864,210
22865,440
22866,335
22867,128
22868,171
22869,75
22870,347
22871,161
22872,672
22873,675
22874,212
22875,535
22876,202
22877,828
22878,43
22879,208
22880,648
22881,315
22882,746
22883,407
22884,601
22885,546
22886,896
22887,354
22888,403
22889,636
22890,582
22891,181
22892,477
22893,509
22894,935
22895,856
22896,574
22897,170
22898,280
22899,349
22900,252
22901,78
22902,606
22903,271
22904,445
22905,803
22906,723
22907,25
22908,862
22909,576
22910,250
22911,452
22912,328
22913,821
22914,284
22915,851
22916,211
22917,66
22918,590
22919,584
22920,543
22921,437
22922,854
22923,517
22924,870
22925,314
22926,373
22927,778
22928,137
22929,889
22930,449
22931,204
22932,729
22933,293
22934,470
22935,54
22936,432
22937,508
22938,772
22939,660
22940,614
22941,814
22942,405
22943,764
22944,719
22945,167
22946,175
22947,31
22948,957
22949,311
22950,784
22951,449
22952,290
22953,880
22954,178
22955,712
22956,546
22957,206
22958,866
22959,750
22960,883
22961,525
22962,379
22963,712
22964,497
22965,718
22966,158
22967,40
22968,698
22969,42
22970,224
22971,133
22972,706
22973,552
22974,8
22975,714
22976,403
22977,364
22978,880
22979,886
22980,209
22981,696
22982,18
22983,340
22984,25
22985,432
22986,441
22987,939
22988,331
22989,208
22990,278
22991,778
22992,841
22993,960
22994,715
22995,63
22996,615
22997,549
22998,594
22999,247
23000,940
23001,485
23002,794
23003,520
23004,988
23005,25
23006,177
23007,370
23008,651
23009,685
23010,435
23011,930
23012,42
23013,138
23014,526
23015,452
23016,541
23017,560
23018,238
23019,442
23020,309
23021,642
23022,93
23023,49
23024,980
23025,263
23026,540
23027,618
23028,102
23029,878
23030,822
23031,369
23032,736
23033,29
23034,250
23035,195
23036,169
23037,1
23038,941
23039,573
23040,899
23041,692
23042,649
23043,452
23044,423
23045,515
23046,582
23047,732
23048,480
23049,991
23050,632
23051,538
23052,653
23053,389
23054,756
23055,780
23056,874
23057,823
23058,369
23059,210
23060,870
23061,481
23062,258
23063,235
23064,992
23065,634
23066,772
23067,290
23068,66
23069,969
23070,405
23071,118
23072,967
23073,979
23074,273
23075,819
23076,16
23077,524
23078,807
23079,651
23080,241
23081,407
23082,833
23083,546
23084,972
23085,740
23086,206
23087,529
23088,527
23089,810
23090,496
23091,150
23092,150
23093,159
23094,581
23095,456
23096,656
23097,110
23098,531
23099,994
23100,858
23101,309
23102,691
23103,193
23104,557
23105,586
23106,68
23107,29
23108,738
23109,291
23110,891
23111,331
23112,28
23113,944
23114,35
23115,454
23116,959
23117,878
23118,733
23119,615
23120,729
23121,688
23122,340
23123,910
23124,117
23125,135
23126,907
23127,836
23128,217
23129,557
23130,151
23131,280
23132,899
23133,301
23134,727
23135,528
23136,698
23137,591
23138,808
23139,495
23140,529
23141,801
23142,841
23143,224
23144,650
23145,162
23146,649
23147,652
23148,8
23149,279
23150,690
23151,527
23152,298
23153,355
23154,684
23155,482
23156,536
23157,602
23158,664
23159,538
23160,7
23161,977
23162,687
23163,793
23164,219
23165,821
23166,555
23167,738
23168,839
23169,775
23170,826
23171,807
23172,231
23173,459
23174,965
23175,487
23176,56
23177,123
23178,621
23179,365
23180,523
23181,90
23182,520
23183,597
23184,8
23185,603
23186,76
23187,409
23188,931
23189,140
23190,191
23191,299
23192,845
23193,419
23194,741
23195,820
23196,591
23197,432
23198,470
23199,546
23200,179
23201,473
23202,226
23203,662
23204,129
23205,541
23206,841
23207,963
23208,191
23209,355
23210,949
23211,996
23212,287
23213,160
23214,648
23215,727
23216,139
23217,588
23218,919
23219,282
23220,492
23221,220
23222,171
23223,635
23224,25
23225,196
23226,329
23227,879
23228,725
23229,64
23230,390
23231,808
23232,548
23233,480
23234,353
23235,349
23236,58
23237,963
23238,496
23239,888
23240,791
23241,247
23242,695
23243,271
23244,57
23245,945
23246,343
23247,789
23248,932
23249,948
23250,690
23251,262
23252,678
23253,858
23254,673
23255,90
23256,196
23257,64
23258,429
23259,902
23260,499
23261,767
23262,790
23263,764
23264,10
23265,911
23266,278
23267,692
23268,881
23269,824
23270,372
23271,2
23272,764
23273,497
23274,547
23275,336
23276,404
23277,567
23278,231
23279,2
23280,756
23281,622
23282,171
23283,162
23284,518
23285,92
23286,665
23287,249
23288,594
23289,934
23290,877
23291,778
23292,926
23293,294
23294,158
23295,888
23296,847
23297,5
23298,401
23299,317
23300,345
23301,919
23302,132
23303,621
23304,578
23305,934
23306,156
23307,754
23308,187
23309,933
23310,327
23311,145
23312,413
23313,199
23314,22
23315,839
23316,564
23317,402
23318,949
23319,65
23320,649
23321,676
23322,781
23323,986
23324,344
23325,801
23326,546
23327,880
23328,875
23329,929
23330,418
23331,242
23332,462
23333,405
23334,242
23335,96
23336,689
23337,173
23338,998
23339,640
23340,976
23341,356
23342,128
23343,721
23344,235
23345,990
23346,434
23347,467
23348,935
23349,399
23350,503
23351,703
23352,761
23353,914
23354,450
23355,35
23356,563
23357,823
23358,813
23359,536
23360,253
23361,448
23362,296
23363,918
23364,758
23365,132
23366,878
23367,960
23368,948
23369,565
23370,4
23371,947
23372,447
23373,615
23374,747
23375,311
23376,958
23377,90
23378,276
23379,415
23380,720
23381,887
23382,849
23383,426
23384,468
23385,722
23386,431
23387,703
23388,11
23389,228
23390,169
23391,100
23392,791
23393,514
23394,606
23395,415
23396,826
23397,448
23398,923
23399,720
23400,408
23401,729
23402,421
23403,716
23404,141
23405,448
23406,542
23407,88
23408,647
23409,284
23410,666
23411,241
23412,718
23413,714
23414,886
23415,815
23416,539
23417,683
23418,11
23419,292
23420,641
23421,9
23422,613
23423,155
23424,473
23425,536
23426,138
23427,893
23428,795
23429,229
23430,97
23431,526
23432,348
23433,290
23434,229
23435,294
23436,367
23437,261
23438,801
23439,8
23440,93
23441,781
23442,565
23443,99
23444,145
23445,500
23446,479
23447,40
23448,682
23449,408
23450,490
23451,934
23452,385
23453,413
23454,964
23455,974
23456,74
23457,926
23458,749
23459,294
23460,95
23461,921
23462,785
23463,814
23464,131
23465,341
23466,217
23467,35
23468,524
23469,226
23470,9
23471,838
23472,459
23473,328
23474,646
23475,761
23476,31
23477,612
23478,990
23479,507
23480,698
23481,493
23482,831
23483,612
23484,818
23485,53
23486,814
23487,144
23488,383
23489,272
23490,465
23491,147
23492,169
23493,380
23494,652
23495,741
23496,53
23497,96
23498,90
23499,669
23500,553
23501,292
23502,566
23503,388
23504,391
23505,905
23506,917
23507,276
23508,638
23509,542
23510,415
23511,465
23512,426
23513,40
23514,183
23515,217
23516,503
23517,970
23518,112
23519,987
23520,454
23521,367
23522,885
23523,94
23524,930
23525,830
23526,657
23527,55
23528,182
23529,845
23530,404
23531,826
23532,183
23533,403
23534,622
23535,272
23536,322
23537,752
23538,395
23539,401
23540,146
23541,771
23542,173
23543,410
23544,964
23545,360
23546,939
23547,99
23548,166
23549,370
23550,969
23551,385
23552,630
23553,693
23554,17
23555,347
23556,666
23557,248
23558,402
23559,147
23560,346
23561,666
23562,851
23563,498
23564,81
23565,170
23566,442
23567,338
23568,562
23569,727
23570,815
23571,811
23572,278
23573,20
23574,960
23575,605
23576,449
23577,975
23578,674
23579,13
23580,88
23581,765
23582,749
23583,427
23584,494
23585,45
23586,11
23587,180
23588,695
23589,820
23590,189
23591,848
23592,531
23593,713
23594,555
23595,283
23596,580
23597,578
23598,186
23599,40
23600,939
23601,24
23602,630
23603,927
23604,587
23605,869
23606,462
23607,367
23608,512
23609,275
23610,319
23611,809
23612,272
23613,512
23614,341
23615,495
23616,620
23617,984
23618,448
23619,169
23620,279
23621,183
23622,749
23623,399
23624,87
23625,394
23626,869
23627,344
23628,346
23629,499
23630,388
23631,686
23632,667
23633,99
23634,174
23635,734
23636,377
23637,184
23638,257
23639,897
23640,892
23641,499
23642,982
23643,516
23644,229
23645,31
23646,766
23647,356
23648,42
23649,272
23650,612
23651,496
23652,536
23653,31
23654,177
23655,855
23656,748
23657,253
23658,54
23659,8
23660,437
23661,530
23662,22
23663,753
23664,183
23665,512
23666,999
23667,278
23668,726
23669,267
23670,732
23671,983
23672,797
23673,740
23674,854
23675,592
23676,205
23677,174
23678,312
23679,143
23680,852
23681,684
23682,265
23683,251
23684,715
23685,186
23686,253
23687,621
23688,906
23689,815
23690,325
23691,396
23692,600
23693,127
23694,598
23695,66
23696,902
23697,721
23698,89
23699,666
23700,695
23701,837
23702,106
23703,901
23704,132
23705,871
23706,698
23707,453
23708,541
23709,452
23710,155
23711,523
23712,293
23713,377
23714,937
23715,545
23716,557
23717,108
23718,76
23719,748
23720,7
23721,769
23722,821
23723,17
23724,805
23725,736
23726,77
23727,176
23728,427
23729,326
23730,706
23731,128
23732,626
23733,797
23734,546
23735,570
23736,975
23737,439
23738,957
23739,565
23740,699
23741,654
23742,192
23743,112
23744,235
23745,65
23746,310
23747,504
23748,278
23749,367
23750,533
23751,665
23752,568
23753,339
23754,292
23755,110
23756,68
23757,722
23758,952
23759,976
23760,496
23761,178
23762,807
23763,46
23764,776
23765,196
23766,287
23767,191
23768,641
23769,136
23770,773
23771,60
23772,735
23773,666
23774,863
23775,628
23776,981
23777,269
23778,152
23779,509
23780,704
23781,192
23782,349
23783,878
23784,667
23785,601
23786,262
23787,54
23788,869
23789,468
23790,368
23791,209
23792,980
23793,490
23794,719
23795,186
23796,809
23797,793
23798,940
23799,41
23800,56
23801,541
23802,4
23803,985
23804,178
23805,831
23806,924
23807,153
23808,967
23809,409
23810,834
23811,257
23812,775
23813,806
23814,44
23815,232
23816,762
23817,951
23818,129
23819,356
23820,688
23821,428
23822,224
23823,211
23824,53
23825,872
23826,963
23827,413
23828,496
23829,969
23830,932
23831,119
23832,565
23833,144
23834,670
23835,672
23836,646
23837,199
23838,734
23839,418
23840,949
23841,645
23842,195
23843,3
23844,628
23845,527
23846,228
23847,914
23848,6
23849,407
23850,568
23851,50
23852,408
23853,908
23854,921
23855,947
23856,776
23857,385
23858,901
23859,518
23860,99
23861,598
23862,147
23863,369
23864,813
23865,425
23866,361
23867,298
23868,797
23869,351
23870,799
23871,79
23872,855
23873,928
23874,704
23875,794
23876,95
23877,92
23878,330
23879,221
23880,879
23881,561
23882,447
23883,92
23884,275
23885,418
23886,7
23887,325
23888,230
23889,589
23890,792
23891,67
23892,253
23893,938
23894,792
23895,719
23896,728
23897,592
23898,621
23899,553
23900,602
23901,625
23902,529
23903,61
23904,42
23905,751
23906,29
23907,507
23908,64
23909,594
23910,955
23911,226
23912,261
23913,400
23914,462
23915,656
23916,448
23917,810
23918,843
23919,392
23920,177
23921,908
23922,5
23923,943
23924,701
23925,459
23926,481
23927,664
23928,619
23929,778
23930,364
23931,397
23932,552
23933,30
23934,991
23935,59
23936,701
23937,39
23938,823
23939,989
23940,505
23941,513
23942,759
23943,536
23944,641
23945,102
23946,568
23947,213
23948,920
23949,718
23950,187
23951,959
23952,635
23953,395
23954,106
23955,579
23956,653
23957,340
23958,864
23959,123
23960,186
23961,286
23962,898
23963,351
23964,814
23965,520
23966,322
23967,407
23968,408
23969,292
23970,934
23971,407
23972,484
23973,59
23974,748
23975,157
23976,654
23977,399
23978,228
23979,820
23980,726
23981,329
23982,801
23983,380
23984,28
23985,93
23986,558
23987,403
23988,380
23989,96
23990,606
23991,797
23992,587
23993,988
23994,351
23995,61
23996,318
23997,610
23998,969
23999,875
24000,106
24001,172
24002,61
24003,754
24004,767
24005,450
24006,168
24007,175
24008,327
24009,519
24010,389
24011,752
24012,714
24013,936
24014,570
24015,915
24016,366
24017,461
24018,847
24019,451
24020,755
24021,942
24022,565
24023,671
24024,907
24025,98
24026,642
24027,555
24028,534
24029,467
24030,650
24031,20
24032,86
24033,506
24034,265
24035,389
24036,447
24037,664
24038,977
24039,120
24040,355
24041,871
24042,180
24043,368
24044,533
24045,557
24046,701
24047,557
24048,472
24049,630
24050,854
24051,147
24052,268
24053,700
24054,501
24055,155
24056,256
24057,692
24058,650
24059,538
24060,53
24061,218
24062,940
24063,353
24064,378
24065,487
24066,382
24067,104
24068,283
24069,254
24070,129
24071,121
24072,887
24073,384
24074,326
24075,632
24076,41
24077,568
24078,896
24079,147
24080,389
24081,647
24082,647
24083,955
24084,301
24085,863
24086,317
24087,521
24088,231
24089,432
24090,604
24091,248
24092,567
24093,752
24094,721
24095,714
24096,886
24097,128
24098,791
24099,759
24100,461
24101,106
24102,64
24103,875
24104,543
24105,842
24106,476
24107,916
24108,615
24109,467
24110,618
24111,510
24112,248
24113,554
24114,27
24115,726
24116,218
24117,284
24118,207
24119,868
24120,217
24121,949
24122,871
24123,456
24124,396
24125,12
24126,377
24127,959
24128,443
24129,981
24130,123
24131,443
24132,549
24133,689
24134,52
24135,784
24136,700
24137,629
24138,639
24139,886
24140,874
24141,513
24142,47
24143,643
24144,799
24145,884
24146,42
24147,510
24148,553
24149,847
24150,469
24151,898
24152,94
24153,307
24154,239
24155,308
24156,522
24157,55
24158,981
24159,771
24160,535
24161,515
24162,24
24163,848
24164,235
24165,648
24166,272
24167,365
24168,950
24169,951
24170,891
24171,442
24172,117
24173,148
24174,933
24175,520
24176,807
24177,931
24178,307
24179,501
24180,48
24181,770
24182,817
24183,784
24184,460
24185,865
24186,231
24187,487
24188,500
24189,355
24190,98
24191,595
24192,632
24193,216
24194,314
24195,656
24196,713
24197,971
24198,635
24199,705
24200,176
24201,691
24202,544
24203,349
24204,471
24205,783
24206,79
24207,672
24208,50
24209,273
24210,459
24211,288
24212,761
24213,775
24214,338
24215,834
24216,264
24217,572
24218,647
24219,820
24220,780
24221,792
24222,473
24223,661
24224,891
24225,134
24226,485
24227,973
24228,642
24229,374
24230,523
24231,482
24232,881
24233,111
24234,321
24235,982
24236,487
24237,94
24238,289
24239,567
24240,185
24241,710
24242,745
24243,24
24244,260
24245,781
24246,811
24247,5
24248,198
24249,620
24250,835
24251,107
24252,870
24253,87
24254,287
24255,714
24256,938
24257,755
24258,388
24259,142
24260,424
24261,734
24262,961
24263,602
24264,456
24265,967
24266,938
24267,154
24268,164
24269,196
24270,396
24271,866
24272,811
24273,569
24274,481
24275,423
24276,793
24277,321
24278,825
24279,94
24280,658
24281,445
24282,521
24283,783
24284,601
24285,534
24286,631
24287,234
24288,100
24289,369
24290,833
24291,787
24292,680
24293,747
24294,142
24295,159
24296,168
24297,870
24298,182
24299,676
24300,421
24301,367
24302,211
24303,38
24304,115
24305,576
24306,672
24307,406
24308,934
24309,155
24310,600
24311,16
24312,903
24313,294
24314,60
24315,896
24316,41
24317,905
24318,79
24319,329
24320,328
24321,316
24322,574
24323,381
24324,160
24325,20
24326,139
24327,250
24328,920
24329,516
24330,139
24331,767
24332,260
24333,959
24334,89
24335,447
24336,859
24337,228
24338,709
24339,873
24340,770
24341,957
24342,591
24343,499
24344,57
24345,517
24346,160
24347,792
24348,494
24349,148
24350,358
24351,408
24352,462
24353,231
24354,941
24355,566
24356,167
24357,464
24358,698
24359,622
24360,199
24361,724
24362,180
24363,84
24364,206
24365,36
24366,699
24367,463
24368,156
24369,492
24370,777
24371,773
24372,205
24373,579
24374,927
24375,633
24376,358
24377,27
24378,476
24379,983
24380,713
24381,678
24382,179
24383,597
24384,772
24385,748
24386,60
24387,79
24388,3
24389,287
24390,271
24391,961
24392,943
24393,227
24394,792
24395,598
24396,844
24397,649
24398,809
24399,680
24400,922
24401,810
24402,230
24403,799
24404,153
24405,570
24406,904
24407,347
24408,292
24409,273
24410,834
24411,651
24412,340
24413,125
24414,930
24415,566
24416,325
24417,786
24418,433
24419,855
24420,965
24421,156
24422,235
24423,823
24424,871
24425,334
24426,312
24427,999
24428,35
24429,743
24430,702
24431,492
24432,228
24433,437
24434,722
24435,176
24436,57
24437,741
24438,290
24439,229
24440,425
24441,948
24442,847
24443,867
24444,929
24445,498
24446,364
24447,910
24448,620
24449,889
24450,900
24451,577
24452,474
